[00:00:30 - 00:00:37] ♪♪
[01:51:10 - 01:51:14] なぜならば赤ちゃんがすごいするんです。

[01:51:14 - 01:51:17] 大人だから赤ちゃんだけは。

[01:51:17 - 01:51:19] 赤ちゃんが知ってるんですよ。

[01:51:19 - 01:51:21] 親にすごくいい顔、いい子にしてあげなきゃ自分がちゃんと面倒見てもらわないんだと。

[01:51:21 - 01:51:25] すごい可愛い子だったら夜泣きしてたっても12時でも朝2時でもお母さんが送るんですよ。

[01:51:25 - 01:51:27] ですから赤ちゃんだけは私の宝物だよとか可愛がってあげると喜んじゃうんです。

[01:51:27 - 01:51:30] どんどん自分で歩くようになってくるとそれはあまり良くないんです。

[01:51:30 - 01:51:32] ですから私の子だと思うとその子供には生きる価値が消えちゃうんです。

[01:51:32 - 01:51:37] 母のために生きてるんだから父のために生きてるんだから。

[01:51:37 - 01:51:40] それで結局父を母を殺したくなっちゃうんですね。

[01:51:40 - 01:51:43] 日本では将棋のプロの人を

[01:51:43 - 01:51:47] 息子に殺されたというケースは僕は専門でテレビで見て覚えてますけど

[01:51:47 - 01:51:50] その場合も子供には立派な大人なのに生きる価値がないんですね。

[01:51:50 - 01:51:54] なぜならお父さんがあまりにも立派で自分の理想に子供を育てようとしてるんですね。

[01:51:54 - 01:51:56] それはお父さんの気持ちは我々大人だから分かりますけどでも子供は別の人間だからしょうがないでしょ。

[01:51:56 - 01:51:58] 将棋のプロに生まれた子供は将棋は大嫌いで頭は全くない人であったってしょうがないでしょ。

[01:51:58 - 01:52:01] 自分が扱った子供だからものすごい丁寧にその子供の生き方に沿って育ててあげて社会に返してあげる。

[01:52:01 - 01:52:05] それだけあればだいたい子供の病気っていうのはほとんど治りますよ。

[01:52:05 - 01:52:07] アトピーのようなものはもしかするとカルマのせいだと思います。

[01:52:07 - 01:52:10] はっきりとは言えません。

[01:52:10 - 01:52:14] なぜかというと食べたいものを食べられないし例えば卵を食べない乳製品を食べられないというとかなりきついんだからね。

[01:52:14 - 01:52:17] そういうことでちょっとややこしいんだけど。またいろいろどうぞ自由に聞いてください。

[01:52:17 - 01:52:20] それは人間の本来の癖なんですね。

[01:52:20 - 01:52:23] 生命はみんな自分が偉いと思ってるんですよ。

[01:52:23 - 01:52:27] 私が唯一なものであるという実感がみんな持ってるんですね。

[01:52:27 - 01:52:29] それは無明と呼んです。仏教で。無知だと。それは自分が偉いと思うのは全く嘘であって無知だと。

[01:52:29 - 01:52:32] それは捨てなさいと。そうすると幸福ですよと。ですから業ではないんです。でも生まれつきに生活が違いますよね。

[01:52:32 - 01:52:35] それこそ安全を必要にしたこと、弱い人とか程度の差がありますよね。それは業ではないんですか?それは業ではないんです。

[01:52:35 - 01:52:40] これは業だと決めるのはすごく難しいんだから、業だと決めすぎるのは忘れた方がいいんです。

[01:52:40 - 01:52:44] ですからとにかく悪いところを治すために頑張るんですよ。業だから諦めるのではないんです。

[01:52:44 - 01:52:48] 諦めないけれども、だからその業を何とかする。その場合だけ、やっぱり仏教を知っている人に相談した方がいいんですよ。

[01:52:48 - 01:52:52] いい加減な仏教ではなくて、本当に仏様がおっしゃったこの業論をよく知っている人に相談した人がいいんです。

[01:52:52 - 01:52:55] それでもそのお坊さんであろうかなかなか答えるのは難しいんです。業だけは業論というのは人間には考えたっても頭が狂うほど難しいんだと仏様も言ってるんです。

[01:52:55 - 01:53:00] これは人間にはもう考えて考えきれないんだと。ですから我々はそういう無理ですね、理解するのは。

[01:53:00 - 01:53:03] そうすると無明が深いわけですか。無明というのは自分たちが偉いと思っていることなんで、それは動物さえ思ってますよ。

[01:53:03 - 01:53:08] 我々飼っている猫犬であろうか、自分こそ世界唯一偉いんだと思っているんですね。

[01:53:08 - 01:53:10] 我々からもただ飼っているペットだけなんですけど、ペットはそう思ってないんです。

[01:53:10 - 01:53:13] ですからそれはペットはしょうがないんだけど、我々はわがままを聞いてあげますけど、

[01:53:13 - 01:53:15] 私たちは自分でこの自分こそ偉いという概念を忘れれば、もうそこで病気もないし、他の精神的な苦しみも全部消えていくんです。

[01:53:15 - 01:53:17] 忘れないといけない、それを答えた人の場合にしないといけない。

[01:53:17 - 01:53:20] そういう観察するとどんどん人間は誰でも完璧ではないんだと、私も完璧ではないんだと、不完全で間違いだらけですよと。

[01:53:20 - 01:53:25] だから精一杯努力はしていますと。その精一杯は完璧ではないんだとね。

[01:53:25 - 01:53:28] だから料理失敗してたっても、私は精一杯で作りましたよと言うと向こう側がわかりますよ。

[01:53:31 - 01:53:34] だからたまに子どもたち母の家と顔とか描いてくれるでしょ。それ別に綺麗に描いてくれるわけじゃないんだけど、

[01:53:34 - 01:53:36] でも私たちそれ喜ぶでしょ。幼稚園の子どもでお母さんとお父さんとかお化けなんだよ、過去のは結局。

[01:53:37 - 01:53:40] そうお化けを描いてくれてこれお母さんだと描いてくれたっても、私たちは全然それに腹が立てませんね。

[01:53:41 - 01:53:42] よく頑張りました、綺麗ですね、似てる似てるとかね。言って褒めてあげるんですね。

[01:53:58 - 01:54:03] ですからそれは人の精一杯の努力は世界はちゃんと認める。でもその子どもでもこれこそ世界学校でみんなの栄誉よりこの私の栄誉は綺麗ですよと言ったら問題なんです。

[01:54:03 - 01:54:04] 私の友達の子どもが日本にいた時は英語のアメリカのスポーツに行ってたんですね。

[01:54:04 - 01:54:08] そこで1年の何か泳ぐか何かっていうものありますから、それでバルーダンスとしてあったんです。

[01:54:08 - 01:54:15] それでこのバルーダンスの踊りにこの子を選ばれてみんな踊ってるんですね。

[01:54:15 - 01:54:18] とにかくそのちっちゃな子がすごく目立ちたがるんですよ。

[01:54:18 - 01:54:19] 目立ちたがるいったくていろいろ他の子どもたちに文句言うんですね。あなたのこれちょっと間違ってるよとかあだこだとかね。

[01:54:19 - 01:54:22] それでお父さんその場合連れて行ったんですね。子どもを連れて行ったらちょっと自分の子どもが目立ちたがりたくて他の子どもたちにいろいろあっちは間違ったこっちは間違ったとか言うの

[01:54:22 - 01:54:25] 全く嘘であって無知だと。

[01:54:25 - 01:54:26] それを捨てなさいと。

[01:54:26 - 01:54:29] そうすると幸福ですよと。

[01:54:29 - 01:54:31] ですから業ではないんです。

[01:54:38 - 01:54:43] 強い人と弱い人とが程度の差がありますよね。

[01:54:43 - 01:54:45] それは業ではないんです。

[01:54:45 - 01:54:47] それは業ではないんです。

[01:54:48 - 01:54:53] これは業だと決めるのはすごく難しいんだから、

[01:54:53 - 01:54:57] 業だと決めすぎるのは忘れたほうがいいんです。

[01:54:57 - 01:55:02] ですからとにかく悪いところを直すために頑張るんですよ。

[01:55:02 - 01:55:05] 業だからといって諦めるのではないんです。

[01:55:05 - 01:55:10] それは諦めないけれども、だからその業を何とかする。

[01:55:10 - 01:55:16] その場合だけ、やっぱり仏教を知っている人に相談したほうがいいんです。

[01:55:17 - 01:55:19] いい加減の仏教ではなくて、

[01:55:19 - 01:55:22] 本当にこのお釈迦様がおっしゃったこの業論を

[01:55:22 - 01:55:25] よく知っている人に相談した人がいいんです。

[01:55:25 - 01:55:30] それでもそのお坊さんであろうか、なかなか答えるのは難しいんです。

[01:55:30 - 01:55:34] 業だけは、業論というのは人間には

[01:55:34 - 01:55:39] 考えたっても頭が狂うほど難しいんだとお釈迦様も言っているんです。

[01:55:39 - 01:55:43] これは人間にはもう考えて考えきれないんだと。

[01:55:43 - 01:55:48] ですから我々はそういう、無理ですね理解するのは。

[01:55:49 - 01:55:52] そうすると無明が深いわけですね。

[01:55:54 - 01:55:59] 無明というのは自分たちが偉いと思っていることなんです。

[01:55:59 - 01:56:01] それは動物さえ思っていますよ。

[01:56:01 - 01:56:04] 我々飼っている猫、犬であろうか、

[01:56:04 - 01:56:09] 自分こそ世界唯一偉いんだと思っているわけですね。

[01:56:09 - 01:56:12] 我々からはもうただ飼っているペットだけなんですけど、

[01:56:12 - 01:56:15] ペットはそうは思っていないんです。

[01:56:15 - 01:56:19] ですから、それはペットはしょうがないんだけど、
